"id","mean"
1,0.857117134758404
2,0.838472555696437
3,0.782786524837667
4,0.759700983528077
5,0.833245320920344
6,0.819056494352842
7,0.818472021592115
8,0.816347071797483
9,0.804099772657667
10,0.793040131037228
11,0.761946132549873
12,0.804745124919074
13,0.817593160456261
14,0.822472529062843
15,0.832476795157608
16,0.821963791754697
17,0.804847801408393
18,0.824637014029631
19,0.840315312401861
20,0.818580440207238
21,0.722802083660327
22,0.79823541702264
23,0.807460529274411
24,0.818133348250876
25,0.82064736551168
26,0.822285951792248
27,0.833571581986486
28,0.842424172187338
29,0.831065080468617
30,0.772278722202008
31,0.745229657792367
32,0.798245003460941
33,0.801544853503917
34,0.798860259308123
35,0.78425002273113
36,0.76999158115387
37,0.785617170392277
38,0.810833921508184
39,0.813939796506412
40,0.806201511419114
41,0.816224966162727
42,0.813515106006451
43,0.798724196369657
44,0.758277637851027
45,0.778250204592335
46,0.797472297947108
47,0.795435274103517
48,0.771622014045715
49,0.777328801549568
50,0.8178108005621
51,0.832605519538023
52,0.775275463386187
53,0.766036549538982
54,0.739797609241641
55,0.729930605653018
56,0.741495632164851
57,0.721034322466169
58,0.747494198533267
59,0.77381513805853
60,0.792708743991756
61,0.788855628045634
62,0.796271339768455
63,0.812146044069407
64,0.810702123155399
65,0.760766011665738
66,0.748034723826817
67,0.734797658871631
68,0.732431261344832
69,0.740641646485054
70,0.711252570152283
71,0.758522379682178
72,0.770898912930627
73,0.796545744494156
74,0.816425592227588
75,0.800163070313514
76,0.768326387177279
77,0.757862403279259
78,0.763631339725994
79,0.768222507503298
80,0.730155105251561
81,0.677478089219048
82,0.666113873994028
83,0.736968859711433
84,0.817705243468761
85,0.813073613670983
86,0.801755473348829
87,0.792555037225996
88,0.800249925389582
89,0.802802625724248
90,0.775088087954128
91,0.782152500952253
92,0.803339583236721
93,0.821157634014588
94,0.820331936807049
95,0.810199602039493
96,0.809145748615265
97,0.671203847485359
98,0.751514717762958
99,0.816777013582096
100,0.8150525432761
101,0.801249567243053
102,0.816493710607341
103,0.842473063847008
104,0.81370123411646
105,0.810515300794081
106,0.813476216986897
107,0.825425961198142
108,0.813164313878018
109,0.758144378662109
110,0.761147243635995
