"id","mean"
1,0.137791967924152
2,0.133527942858966
3,0.200731385973367
4,0.216149270651847
5,0.104598233353842
6,0.102722628788213
7,0.114086366052221
8,0.151029667972277
9,0.187851646694803
10,0.209505547540256
11,0.186664716555522
12,0.0886446115161691
13,0.110856670754409
14,0.139486922331087
15,0.191593707568791
16,0.234060392558919
17,0.201720528532324
18,0.149785157589622
19,0.114526185299936
20,0.0977424450127514
21,0.0989545272737085
22,0.157672241304718
23,0.154546126877032
24,0.157078805803036
25,0.152203894579897
26,0.136281281922545
27,0.127854235500705
28,0.130294850529457
29,0.136074862315778
30,0.131562671580718
31,0.135660655037345
32,0.217953579346264
33,0.217954504962085
34,0.187687790814649
35,0.0843913812959005
36,0.0354978641852736
37,0.0617085090785975
38,0.136335816405832
39,0.175030780323441
40,0.190573611170237
41,0.176808146529254
42,0.152588798499807
43,0.125836198802457
44,0.220098227382474
45,0.243425368155752
46,0.238399020739129
47,0.158803750880174
48,0.127240260856944
49,0.139502348984149
50,0.15996105422779
51,0.143720885588198
52,0.136786158589853
53,0.100337457821077
54,0.0935450275759308
55,0.100923031466202
56,0.0923759398443439
57,0.22042829649789
58,0.252600884901751
59,0.263566683770882
60,0.230712596557176
61,0.182716156716819
62,0.153091239952852
63,0.134818391714777
64,0.125226181605641
65,0.113200158087744
66,0.0698279875151965
67,0.0854148564654954
68,0.123007332554885
69,0.11819303299432
70,0.105180675163865
71,0.276696867460296
72,0.196107894773064
73,0.147443070961737
74,0.135303888706461
75,0.133414561100422
76,0.120139664550668
77,0.0906040141447669
78,0.114462103866159
79,0.154095998808505
80,0.151052798425673
81,0.129309841032539
82,0.204238882137311
83,0.186608911098484
84,0.175830704374574
85,0.157625771735556
86,0.1238221247577
87,0.103431702949563
88,0.122411941162177
89,0.157934225712504
90,0.171936140122203
91,0.183126310754267
92,0.150638810051743
93,0.120953292556211
94,0.127646501368406
95,0.158842824831301
96,0.194914088534272
97,0.226282037719332
98,0.183137279877845
99,0.144316300671352
100,0.141720561277268
101,0.164146908624234
102,0.223378661178773
103,0.330755305425249
104,0.148027768790327
105,0.154361777653402
106,0.219537612959379
107,0.318240169955131
108,0.371981275593576
109,0.271173909306526
110,0.294001736811229
