"id","mean"
1,42.3710870197841
2,48.1519183268589
3,42.6980583884499
4,35.318210947232
5,42.0029517113746
6,47.5441069211969
7,49.6978537926893
8,44.9971991810534
9,33.7103762865743
10,25.0658830392856
11,25.5639792222243
12,47.6291225978306
13,48.5007311728148
14,45.0288411872038
15,39.3762046922956
16,33.5353996881663
17,34.2709950126415
18,43.6394601603646
19,48.8688851598321
20,48.6462924138325
21,44.2939808799307
22,44.2127192500508
23,42.0182543557788
24,40.5974290902274
25,40.7737272830885
26,41.5161868443565
27,43.3520379732093
28,44.0097652046048
29,43.1363740254962
30,42.4143633744995
31,42.3974850460251
32,45.1837005185005
33,38.4839751052249
34,33.4275768848113
35,31.9021209186978
36,33.1630245727539
37,35.0036038885099
38,34.8846449019417
39,34.0772359969124
40,35.204870444757
41,37.9222168846736
42,40.1156179789945
43,43.2313028705437
44,35.8779252093771
45,28.7828628446618
46,25.289715390352
47,25.6869363197669
48,31.3262558857156
49,35.6616955958036
50,33.4305775327099
51,35.0106176228426
52,42.5537882063124
53,45.7467672106684
54,36.2598652415373
55,33.4130282357015
56,38.1763656941635
57,27.1975176674979
58,20.7840771815039
59,19.1106804609299
60,19.0392413831911
61,25.8718633003454
62,34.8430627838014
63,39.1712884801748
64,39.8501600615832
65,43.0176855329483
66,44.1773808911382
67,37.9650532220334
68,33.7563200144865
69,39.5271718449618
70,45.9909706115723
71,15.3176547050476
72,20.4752905124391
73,31.1080151060481
74,40.2554961582971
75,38.6715245352851
76,37.2637204388042
77,41.6719524746849
78,40.0421792439052
79,36.3220989318121
80,37.4982389144178
81,40.7111733754476
82,16.9336498299161
83,24.6000169075747
84,34.5481899149726
85,34.0826863016289
86,34.3030953725179
87,38.5409779949577
88,38.503711339211
89,36.2562583705357
90,35.8102787039788
91,29.9277143419159
92,31.8086876898252
93,34.6552707659643
94,35.4971642505879
95,35.0251178476762
96,34.9958149918266
97,23.9610395142526
98,27.2029257915579
99,31.5164177007842
100,34.3949970891399
101,36.6188639412113
102,36.3203389146737
103,33.1987562272155
104,34.9781659738907
105,37.9718674948049
106,39.6346009184674
107,35.0348202242301
108,32.7879888733472
109,38.8435821533203
110,37.3721929277693
