"id","mean"
1,NA
2,NA
3,0.141738569140434
4,0.135599411692884
5,0.133376972966416
6,0.134008809924126
7,0.200731385973367
8,0.216074153420425
9,0.219254116217295
10,0.114298104785564
11,0.109302306915691
12,0.108548866231847
13,0.112297500489779
14,0.117525981516359
15,0.129572188378843
16,0.147888500716805
17,0.173825579069716
18,0.193775693721631
19,0.203217965142786
20,0.21229783197244
21,0.0947016841274197
22,0.0895327432081103
23,0.0904578261458091
24,0.0930032011073751
25,0.102625349283586
26,0.115623296646316
27,0.131180726175691
28,0.149907844302095
29,0.171059666651916
30,0.192377149690816
31,0.208446278365759
32,0.215008872620603
33,0.201931708388858
34,0.178582191467285
35,0.0886446115161691
36,0.0999249229828517
37,0.11311273210712
38,0.12714870953142
39,0.144562139571492
40,0.170080031490656
41,0.199375127119566
42,0.222950121351317
43,0.227585206248543
44,0.211629520177393
45,0.184107519782983
46,0.167327463626862
47,0.0848879916845141
48,0.0806765948802653
49,0.0838739082217217
50,0.130861466129621
51,0.134229887925809
52,0.150043465105104
53,0.179127561257166
54,0.215207839591636
55,0.242536842225142
56,0.242014802797557
57,0.219930146947319
58,0.18793317321458
59,0.158453453829897
60,0.134709164250217
61,0.116350716082894
62,0.1121374903933
63,0.105490855247893
64,0.101925182489701
65,0.0995441778515377
66,0.0998298280406743
67,NA
68,0.138826922746375
69,0.142838132096294
70,0.153787746795534
71,0.172619230899156
72,0.193749452998609
73,0.206214564036072
74,0.199877327271536
75,0.181889472920218
76,0.160527001790426
77,0.141954670374105
78,0.128643813968441
79,0.122144262386877
80,0.122837742169698
81,0.123727453596614
82,0.122209529219954
83,0.118607991709818
84,0.113291244491102
85,0.113614373679819
86,0.164256733285605
87,0.162168509923051
88,0.164390629266991
89,0.157901315517675
90,0.139848840123229
91,0.118983381981748
92,0.102145170817286
93,0.0941777428979486
94,0.0951532277406431
95,0.103446371658565
96,0.115272910305167
97,0.124800139052026
98,0.134413002387566
99,0.142967899829459
100,0.148648361705877
101,0.151256030729783
102,0.150390067211897
103,0.145962718070722
104,0.138634818412314
105,0.141605861597892
106,0.212517768144608
107,0.214330774480409
108,0.210267966706306
109,0.212260263418061
110,0.204018489354187
111,0.17053269788071
112,0.112255238629634
113,0.0652747569651699
114,0.0401881561143163
115,0.0338575652818762
116,0.0440211074907453
117,0.0730710947292648
118,0.114438151003294
119,0.143677468009201
120,0.166816565081661
121,0.184142789322566
122,0.194267891899303
123,0.198378064428215
124,0.195894912274834
125,0.187242721195942
126,0.173301418346387
127,0.157474840920547
128,0.143226226655448
129,0.214634457634667
130,0.220291178673506
131,0.225845182245528
132,0.22333212167609
133,0.208484554594314
134,0.167715421429387
135,0.104373670116164
136,0.0583199787034113
137,0.0360904043126437
138,0.0314110191790639
139,0.0404886447009027
140,0.0829020859079158
141,0.129128284606279
142,0.156482406604437
143,0.169588042170177
144,0.180379074919068
145,0.187777123701425
146,0.181871364652007
147,0.16900827282784
148,0.15571372937641
149,0.144225137538196
150,0.134882867190183
151,0.125245271886913
152,0.115707478989832
153,0.213200085163116
154,0.222559509664969
155,0.236474606871994
156,0.242363726494634
157,0.237691359533594
158,0.208946507058892
159,0.151884328303246
160,0.106869953654073
161,0.0843370547449147
162,0.0755455607004398
163,0.0995290317687026
164,0.125070154326024
165,0.154766619050792
166,0.161424934084898
167,0.152513455429108
168,0.150918680130404
169,0.156526124603998
170,0.142516705724928
171,0.122085249289922
172,0.108125154415961
173,0.10256532355656
174,0.103841062132462
175,0.105565880102659
176,0.101197442731222
177,0.0925395066539447
178,0.205256084601084
179,0.218230030885557
180,0.239914155070796
181,0.255096546039472
182,0.260838725859193
183,0.246279692606805
184,0.205527125081668
185,0.172706958735624
186,0.159139984571892
187,0.164018146294568
188,0.163144368816305
189,0.16465244943529
190,0.166160981201268
191,0.157356322363571
192,0.139581826825937
193,0.13251293148675
194,0.133335850098067
195,0.11618098244071
196,0.093094067635879
197,0.0804248976486701
198,0.0797734046469868
199,0.0893824173539293
200,0.0985508940332098
201,0.0985864976944487
202,0.092373580707667
203,0.22042829649789
204,0.243726572806114
205,0.257131987657302
206,0.263566683770882
207,0.223180547177073
208,0.205296903848648
209,0.188837170830847
210,0.173099328343775
211,0.168548560712808
212,0.157221410055587
213,0.14890791071591
214,0.13973474074845
215,0.129190044201635
216,0.126322780072299
217,0.124274450526745
218,0.103959970291198
219,0.0771376859713224
220,0.0659309491676129
221,0.0726619324428432
222,0.0915127194979612
223,0.109468177075923
224,0.116020528538749
225,0.109034057752586
226,0.105220767573036
227,0.254170525819063
228,0.262535610795021
229,0.254037168622017
230,0.242630233285857
231,0.206468570656729
232,0.161215505849531
233,0.148866817842122
234,0.136575965856025
235,0.127820750911137
236,0.122132209659207
237,0.120780760507568
238,0.124328078644086
239,0.122990895330516
240,0.101467427694135
241,0.0733820087563208
242,0.0632879893398947
243,0.0759184118238539
244,0.103310750430018
245,0.128971116726889
246,0.139269375625779
247,0.132894886450635
248,0.115275925185796
249,0.105180675163865
250,0.274923172003279
251,0.229469447592158
252,0.160246733064745
253,0.143427206870214
254,0.132604402478462
255,0.12497751010594
256,0.121897160914945
257,0.124334628981205
258,0.12873064785027
259,0.126166693498323
260,0.107512724528342
261,0.0847079381833669
262,0.0772578366284753
263,0.0918269007938144
264,0.120416551341418
265,0.145343367286302
266,0.154807012552529
267,0.150623374745066
268,0.13386943103636
269,0.125315013279517
270,0.295616285668479
271,0.243760130566652
272,0.17607526925016
273,0.159638914429111
274,0.154101760069161
275,0.149709851182754
276,0.144857676170858
277,0.1419302833577
278,0.138695873027923
279,0.130926341140344
280,0.115952899035664
281,0.101713552437966
282,0.0990263661254703
283,0.112403920955128
284,0.134653594490944
285,0.153709696628797
286,0.163061503101798
287,0.163851495786214
288,0.156177658872351
289,0.139296910415093
290,0.241341451803843
291,0.203126812244163
292,0.184793027532457
293,0.180789150469767
294,0.177015107562533
295,0.168981395759224
296,0.157846645007726
297,0.145629345855086
298,0.132185708147054
299,0.11741772659269
300,0.106063894334549
301,0.104502803627767
302,0.115691982453165
303,0.134554078680009
304,0.153350390006904
305,0.165134058227589
306,0.1715934779495
307,0.171488794397159
308,0.208675970633825
309,0.203636231832206
310,0.201861659809947
311,0.190013147213242
312,0.186334392408919
313,0.173718117317185
314,0.151906259552716
315,0.131601907243883
316,0.114192000670749
317,0.102732115443431
318,0.100732979675134
319,0.110986573345683
320,0.129761773825081
321,0.150107893586895
322,0.164004924201887
323,0.172778387612934
324,0.180504271696354
325,0.164069009716051
326,0.145914886968796
327,0.129217974611639
328,0.1162222589007
329,0.111282923155361
330,0.117304914757425
331,0.132159267886986
332,0.15008199017173
333,0.165156463976779
334,0.180718779879272
335,0.198623714645704
336,0.176514632025965
337,0.150732093630663
338,0.133349004759096
339,0.124237947680644
340,0.125771345485464
341,0.136447765062012
342,0.152129678165211
343,0.16908766819119
344,0.194585212667783
345,0.227257996624292
346,0.226282037719332
347,0.198527383398922
348,0.170025375428473
349,0.148677812876372
350,0.136310314376388
351,0.134956922336125
352,0.141647196040044
353,0.154802634346264
354,0.172965880215558
355,0.202451758500603
356,0.243566306615339
357,NA
358,0.178539269169172
359,0.149134966717274
360,0.143746946353079
361,0.147803202566534
362,0.157178925097357
363,0.1736563432633
364,0.203184710608588
365,0.251664159612523
366,0.316126573061155
367,0.3835934133672
368,0.149457170093646
369,0.155700446057476
370,0.166771570604945
371,0.199228376286839
372,0.230085345216436
373,0.285879717892283
374,0.366144963999589
375,0.420317487074779
376,0.142014425376366
377,0.143146946042214
378,0.206370089928825
379,0.252739512133148
380,0.309717817318872
381,0.349337284629409
382,0.271173909306526
383,0.294001736811229
